yil,dosya_adi,metin
2010,2010_1.pdf,"Sayı : 2010 – 01 
                                       
  
  14 Ocak 2010 
  
PARA POLİTİKASI KURULU KARARI 
Toplantı Tarihi: 14 Ocak 2010 
 
Toplantıya Katılan Kurul Üyeleri 
Durmuş Yılmaz (Başkan), Erdem Başçı, Burhan Göklemez, Turalay Kenç, M. İbrahim Turhan, 
Mehmet Yörükoğlu 
Katılmayan Kurul Üyesi: Abdullah Yavaş (görevli) 
 
Para Politikası Kurulu (Kurul), Bankamız bünyesindeki Bankalararası Para Piyasası ve 
İstanbul Menkul Kıymetler Borsası Repo–Ters Repo Pazarı’nda uygulanmakta olan kısa vadeli 
faiz oranlarınının aşağıdaki gibi sabit tutulmasına karar vermiştir: 
a) 
Gecelik faiz oranları: Merkez Bankası borçlanma faiz oranı yüzde 6,50, borç 
verme faiz oranı ise yüzde 9, 
b) 
Geç Likidite Penceresi Faiz Oranları: Geç Likidite Penceresi uygulaması 
çerçevesinde, Bankalararası Para Piyasası’nda saat 16.00–17.00 arası gecelik vadede 
uygulanan Merkez Bankası borçlanma faiz oranı yüzde 2,50, borç verme faiz oranı 
yüzde 12, 
c) 
Açık piyasa işlemleri çerçevesinde piyasa yapıcısı bankalara repo işlemleri yoluyla 
gecelik ve bir haftalık vadelerde tanınan borçlanma imkanı faiz oranı yüzde 8. 
 
Son dönemde açıklanan veriler, iktisadi faaliyetteki ılımlı toparlanma sürecinin devam 
ettiğini göstermektedir. Bununla birlikte, toplam talebe ilişkin belirsizlikler sürmekte, kapasite  
kullanımında ve istihdam koşullarında kalıcı bir iyileşme gözlenmesinin uzun zaman alacağı 
anlaşılmaktadır. Kurul, vergi ayarlamaları ve baz etkileri nedeniyle enflasyonun önümüzdeki iki 
ay boyunca belirgin artışlar göstereceğine ve bir müddet hedefin üzerinde kalacağına dikkat 
çekmiştir. Bununla birlikte, temel enflasyon göstergelerinin işaret ettiği ana eğilimin orta vadeli 
hedeflerle uyumlu seyredeceği tahmin edilmektedir. Bu çerçevede, geçici etkiler ortadan 
kalktığında enflasyonun tekrar düşüş sürecine gireceği vurgulanmıştır. 
İzlenen para politikasının ve küresel risk algılamalarındaki iyileşmenin desteği ile kredi 
piyasasında olumlu gelişmeler sürmektedir. Bununla birlikte, küresel ekonomideki sorunların 
henüz tam olarak giderilememiş olduğunu ve toparlanmanın gücüne ilişkin belirsizliklerin 
devam ettiğini dikkate alan Kurul, faiz oranlarının uzun bir süre düşük düzeylerde tutulması 
gerekeceğini vurgulamıştır. 
Enflasyon görünümüne ilişkin açıklanacak her türlü yeni verinin ve haberin, Kurul’un 
geleceğe yönelik duruşunu değiştirmesine neden olabileceği önemle vurgulanmalıdır. 
Para Politikası Kurulu Toplantı Özeti sekiz iş günü içinde yayımlanacaktır. 
"
2010,2010_2.pdf,"Sayı: 2010 – 07 
16 Şubat 2010 
 
PARA POLĐTĐKASI KURULU KARARI 
Toplantı Tarihi: 16 Şubat 2010 
 
Toplantıya Katılan Kurul Üyeleri 
Durmuş Yılmaz (Başkan), Erdem Başçı, Burhan Göklemez, Turalay Kenç, Abdullah Yavaş, 
Mehmet Yörükoğlu 
Katılmayan Kurul Üyesi: M. Đbrahim Turhan (raporlu) 
 
Para Politikası Kurulu (Kurul), Bankamız bünyesindeki Bankalararası Para Piyasası ve 
Đstanbul Menkul Kıymetler Borsası Repo–Ters Repo Pazarı’nda uygulanmakta olan kısa vadeli 
faiz oranlarınının aşağıdaki gibi sabit tutulmasına karar vermiştir: 
a) 
Gecelik faiz oranları: Merkez Bankası borçlanma faiz oranı yüzde 6,50, borç 
verme faiz oranı ise yüzde 9, 
b) 
Geç Likidite Penceresi Faiz Oranları: Geç Likidite Penceresi uygulaması 
çerçevesinde, Bankalararası Para Piyasası’nda saat 16.00–17.00 arası gecelik vadede 
uygulanan Merkez Bankası borçlanma faiz oranı yüzde 2,50, borç verme faiz oranı 
yüzde 12, 
c) 
Açık piyasa işlemleri çerçevesinde piyasa yapıcısı bankalara repo işlemleri yoluyla 
gecelik ve bir haftalık vadelerde tanınan borçlanma imkanı faiz oranı yüzde 8. 
 
Son dönemde açıklanan veriler iktisadi faaliyetteki ılımlı toparlanma sürecinin devam 
ettiğini göstermektedir. Đç talep kademeli bir artış eğilimi sergilerken dış talebe ilişkin 
belirsizlikler sürmekte, kapasite kullanımının kriz öncesi seviyelere ulaşmasının zaman alacağı 
anlaşılmaktadır. Đstihdam koşullarında bir miktar iyileşme gözlenmekle beraber, işsizlik oranları 
halen yüksek seviyelerde seyretmektedir. Bu doğrultuda, ekonomide kaynak kullanım oranının 
bir müddet daha düşük düzeylerde kalacağı tahmin edilmektedir. 
Kurul, vergi ayarlamalarının yansımaları, işlenmemiş gıda fiyat artışları ve baz etkileri 
nedeniyle yıllık enflasyonun Şubat ayında da belirgin bir yükseliş göstereceğine ve bir müddet 
hedefin üzerinde kalacağına dikkat çekmiştir. Temel enflasyon göstergelerinin de baz etkisi 
nedeniyle yıl ortasına kadar sınırlı bir artış göstereceği, ancak yıl boyunca hedefin altında 
seyretmeye devam edeceği öngörülmektedir. Bu çerçevede, geçici etkiler ortadan kalktığında 
enflasyonun tekrar düşüş sürecine gireceği vurgulanmıştır. 
Đzlenen para politikasının desteği ile kredi piyasasında olumlu gelişmeler sürmektedir. 
Bununla birlikte, küresel ekonomideki sorunların henüz tam olarak giderilememiş olduğunu ve 
toparlanmanın gücüne ilişkin belirsizliklerin devam ettiğini dikkate alan Kurul, faiz oranlarının 
uzun bir süre düşük düzeylerde tutulması gerekeceğini teyid etmiştir. 
Enflasyon görünümüne ilişkin açıklanacak her türlü yeni verinin ve haberin, Kurul’un 
geleceğe yönelik duruşunu değiştirmesine neden olabileceği önemle vurgulanmalıdır. 
Para Politikası Kurulu Toplantı Özeti sekiz iş günü içinde yayımlanacaktır. 
"
2010,2010_3.pdf,"Sayı: 2010 – 11 
18 Mart 2010 
PARA POLİTİKASI KURULU KARARI 
Toplantı Tarihi: 18 Mart 2010 
 
Toplantıya Katılan Kurul Üyeleri 
Durmuş Yılmaz (Başkan), Erdem Başçı, Burhan Göklemez, Turalay Kenç, M. İbrahim Turhan 
Abdullah Yavaş, Mehmet Yörükoğlu 
 
Para Politikası Kurulu (Kurul), Bankamız bünyesindeki Bankalararası Para Piyasası ve 
İstanbul Menkul Kıymetler Borsası Repo–Ters Repo Pazarı’nda uygulanmakta olan kısa vadeli 
faiz oranlarınının aşağıdaki gibi sabit tutulmasına karar vermiştir: 
a) 
Gecelik faiz oranları: Merkez Bankası borçlanma faiz oranı yüzde 6,50, borç 
verme faiz oranı ise yüzde 9, 
b) 
Geç Likidite Penceresi Faiz Oranları: Geç Likidite Penceresi uygulaması 
çerçevesinde, Bankalararası Para Piyasası’nda saat 16.00–17.00 arası gecelik vadede 
uygulanan Merkez Bankası borçlanma faiz oranı yüzde 2,50, borç verme faiz oranı 
yüzde 12, 
c) 
Açık piyasa işlemleri çerçevesinde piyasa yapıcısı bankalara repo işlemleri yoluyla 
gecelik ve bir haftalık vadelerde tanınan borçlanma imkanı faiz oranı yüzde 8. 
 
Son dönemde açıklanan veriler iktisadi faaliyetteki ılımlı toparlanma sürecinin devam 
ettiğini göstermektedir. İç talep kademeli bir artış eğilimi sergilerken dış talebe ilişkin 
belirsizlikler sürmekte, imalat sanayinde kapasite kullanımının kriz öncesi seviyelere 
ulaşmasının zaman alacağı anlaşılmaktadır. İstihdam koşullarındaki iyileşme devam etmekle 
beraber işsizlik oranları halen yüksek seviyelerde bulunmaktadır.  
Kurul, enflasyonun Mart ayında tek haneli seviyelere düşeceğini, bir müddet hedefin 
belirgin şekilde üzerinde dalgalı bir seyir izledikten sonra yılın son çeyreğinden itibaren geçici 
etkilerin kalkmasıyla tekrar düşüş sürecine gireceğini ve 2011 yılının ilk aylarında hedeflerle 
uyumlu seviyelere gerileyeceğini belirtmiştir. Temel (çekirdek) enflasyon göstergelerinin ise 
geçtiğimiz yıl uygulanan vergi indirimlerinin oluşturduğu baz etkisiyle özellikle Mart ve Nisan 
aylarında 
artış 
göstereceği, 
ancak 
hedefin 
altında 
seyretmeye 
devam 
edeceği 
öngörülmektedir. 
İzlenen para politikasının desteği ile kredi piyasasında olumlu gelişmeler sürmektedir. 
Bununla birlikte, son dönemdeki iyileşmeye rağmen küresel ekonomideki sorunların henüz tam 
olarak giderilememiş olduğunu dikkate alan Kurul, faiz oranlarının uzun bir süre düşük 
düzeylerde tutulması gerekeceğini teyid etmiştir. Yakın dönemde enflasyon beklentilerinde 
gözlenen artışın genel fiyatlama davranışlarında bozulmaya yol açması halinde ise Merkez 
Bankası, Enflasyon Raporu’ndaki baz senaryoda öngörülen duruşa kıyasla daha erken bir 
parasal sıkılaştırmaya gitmekte tereddüt etmeyecektir. 
Enflasyon görünümüne ilişkin açıklanacak her türlü yeni verinin ve haberin, Kurul’un 
geleceğe yönelik duruşunu değiştirmesine neden olabileceği önemle vurgulanmalıdır. 
Para Politikası Kurulu Toplantı Özeti sekiz iş günü içinde yayımlanacaktır. 
"
2010,2010_4.pdf,"Sayı: 2010 – 18 
 
 
 
 
 
 
 
          13 Nisan 2010 
 
PARA POLİTİKASI KURULU KARARI 
Toplantı Tarihi: 13 Nisan 2010 
 
Toplantıya Katılan Kurul Üyeleri 
Durmuş Yılmaz (Başkan), Erdem Başçı, Burhan Göklemez, Turalay Kenç, M. İbrahim Turhan 
Abdullah Yavaş, Mehmet Yörükoğlu 
 
Para Politikası Kurulu (Kurul), Bankamız bünyesindeki Bankalararası Para Piyasası ve 
İstanbul Menkul Kıymetler Borsası Repo–Ters Repo Pazarı’nda uygulanmakta olan kısa vadeli 
faiz oranlarınının aşağıdaki gibi sabit tutulmasına karar vermiştir: 
a) 
Gecelik faiz oranları: Merkez Bankası borçlanma faiz oranı yüzde 6,50, borç 
verme faiz oranı ise yüzde 9, 
b) 
Geç Likidite Penceresi Faiz Oranları: Geç Likidite Penceresi uygulaması 
çerçevesinde, Bankalararası Para Piyasası’nda saat 16.00–17.00 arası gecelik vadede 
uygulanan Merkez Bankası borçlanma faiz oranı yüzde 2,50, borç verme faiz oranı 
yüzde 12, 
c) 
Açık piyasa işlemleri çerçevesinde piyasa yapıcısı bankalara repo işlemleri yoluyla 
gecelik ve bir haftalık vadelerde tanınan borçlanma imkanı faiz oranı yüzde 8. 
 
Son dönemde açıklanan veriler iktisadi faaliyetteki toparlanma sürecinin devam ettiğini 
göstermektedir. İç talep kademeli bir artış eğilimi sergilerken dış talebe ilişkin belirsizlikler 
sürmekte, imalat sanayinde kapasite kullanımının kriz öncesi seviyelere ulaşmasının zaman 
alacağı anlaşılmaktadır. İstihdam koşullarındaki iyileşme devam etmekle beraber işsizlik 
oranları halen yüksek seviyelerde bulunmaktadır.  
Kurul, enflasyonun bir müddet hedefin belirgin şekilde üzerinde dalgalı bir seyir 
izledikten sonra yılın son çeyreğinden itibaren geçici etkilerin kalkmasıyla tekrar düşüş 
sürecine gireceğini ve 2011 yılının ilk aylarında hedeflerle uyumlu seviyelere gerileyeceğini 
belirtmiştir. Temel (çekirdek) enflasyon göstergelerinin geçtiğimiz yıl uygulanan vergi 
indirimlerinin oluşturduğu baz etkisiyle Nisan ayında da artış göstereceği, ancak hedefin 
altında kalmaya devam edeceği öngörülmektedir. Kurul, enflasyonun geçici de olsa yüksek 
seviyelerde seyretmesi nedeniyle fiyatlama davranışlarının yakından takip edildiğini 
vurgulamıştır. 
Kurul, bu gelişmeler çerçevesinde, para ve kredi piyasalarındaki normalleşmeyi de göz 
önüne alarak, kriz döneminde uygulanan likidite tedbirlerinin kademeli bir şekilde geri 
alınmasına karar vermiştir. Bununla birlikte, son dönemdeki iyileşmeye rağmen küresel 
ekonomideki sorunların henüz tam olarak giderilememiş olduğunu dikkate alan Kurul, politika 
faiz oranlarının bir süre daha mevcut düzeylerde tutulması ve uzun süre düşük düzeylerde 
seyretmesi gerekebileceğini ifade etmiştir.  
Enflasyon görünümüne ilişkin açıklanacak her türlü yeni verinin ve haberin, Kurul’un 
geleceğe yönelik duruşunu değiştirmesine neden olabileceği önemle vurgulanmalıdır. 
Para Politikası Kurulu Toplantı Özeti sekiz iş günü içinde yayımlanacaktır. 
"
2010,2010_5.pdf,"Sayı: 2010 – 24 
18 Mayıs 2010 
PARA POLĐTĐKASI KURULU KARARI 
Toplantı Tarihi: 18 Mayıs 2010 
 
Toplantıya Katılan Kurul Üyeleri 
Durmuş Yılmaz (Başkan), Erdem Başçı, Burhan Göklemez, Turalay Kenç, Abdullah Yavaş, Mehmet 
Yörükoğlu  
Toplantıya Katılamayan Kurul Üyesi 
M. Đbrahim Turhan (görevli) 
 
Para Politikası Kurulu (Kurul), Bankamız bünyesindeki Bankalararası Para Piyasası ve Đstanbul 
Menkul Kıymetler Borsası Repo–Ters Repo Pazarı’nda uygulanmakta olan gecelik faiz oranlarının 
aşağıdaki gibi sabit tutulmasına, ayrıca teknik faiz ayarlamasına gidilerek bir hafta vadeli repo ihale 
faiz oranının yüzde 7 olarak belirlenmesine karar vermiştir: 
a) 
Gecelik faiz oranları: Merkez Bankası borçlanma faiz oranı yüzde 6,50, borç verme faiz 
oranı yüzde 9, 
b) 
Geç Likidite Penceresi Faiz Oranları: Geç Likidite Penceresi uygulaması çerçevesinde, 
Bankalararası Para Piyasası’nda saat 16.00–17.00 arası gecelik vadede uygulanan Merkez 
Bankası borçlanma faiz oranı yüzde 2,50, borç verme faiz oranı yüzde 12, 
c) 
Açık piyasa işlemleri çerçevesinde piyasa yapıcısı bankalara repo işlemleri yoluyla gecelik 
ve bir haftalık vadelerde tanınan borçlanma imkanı faiz oranı yüzde 8. 
 
Son dönemde açıklanan veriler iktisadi faaliyetteki toparlanma sürecinin devam ettiğini 
göstermektedir. Đç talep istikrarlı bir artış eğilimi sergilerken, yakın dönem gelişmeleri dış talebe ilişkin 
belirsizliklerin uzunca bir müddet önemini koruyacağına işaret etmektedir. Bu çerçevede, imalat 
sanayinde kapasite kullanımının kriz öncesi seviyelere ulaşmasının zaman alacağı tahmin edilmektedir. 
Đstihdam koşullarındaki iyileşme devam etmekle beraber işsizlik oranları halen yüksek seviyelerde 
bulunmaktadır. 
Kurul, temel (çekirdek) enflasyon göstergelerinin hedefin altında seyretmeye devam edeceğini 
belirtmiştir. Ayrıca, Mayıs ayında işlenmemiş gıda fiyatlarında belirgin bir düşüş gözlenebileceğine 
dikkat çekilmiştir. Bununla birlikte, enflasyon beklentilerinin halen orta vadeli hedeflerin üzerinde 
seyretmesi nedeniyle fiyatlama davranışlarının yakından takip edildiği ifade edilmiştir. 
Piyasadaki likidite koşullarının öngörüldüğü şekilde geliştiğini belirten Kurul, 14 Nisan 2010 
tarihinde açıklanan “Para Politikası Çıkış Stratejisi” kapsamında teknik faiz ayarlaması sürecinin ilk 
adımının atılması için gerekli koşulların oluştuğu değerlendirmesinde bulunmuştur. Hali hazırda bir 
hafta vadeli repo ihalelerinde faiz oranlarının yüzde 7 civarında dalgalandığını dikkate alan Kurul, söz 
konusu dalgalanmayı önlemek amacıyla ihalelerin sabit faiz oranından miktar ihalesi yöntemiyle 
gerçekleştirilmeye başlanmasına karar vermiştir. Bu doğrultuda, çıkış stratejisinde belirtildiği gibi, para 
politikası açısından bundan böyle politika faiz oranı niteliği kazanacak olan bir hafta vadeli repo ihale 
faiz oranı gecelik işlemler için ilan edilen borçlanma faiz oranının 50 baz puan üzerinde, yüzde 7 olarak 
belirlenmiştir.  
Kurul, küresel ekonomiye ilişkin belirsizlikler nedeniyle politika faiz oranlarının bir süre daha 
mevcut düzeylerde tutulması ve uzun süre düşük düzeylerde seyretmesi gerekebileceğini teyid etmiştir. 
Enflasyon görünümüne ilişkin açıklanacak her türlü yeni verinin ve haberin, Kurul’un geleceğe 
yönelik duruşunu değiştirmesine neden olabileceği önemle vurgulanmalıdır. 
Para Politikası Kurulu Toplantı Özeti sekiz iş günü içinde yayımlanacaktır. 
"
2010,2010_6.pdf,"Sayı: 2010 – 31 
17 Haziran 2010 
PARA POLİTİKASI KURULU KARARI 
Toplantı Tarihi: 17 Haziran 2010 
 
Toplantıya Katılan Kurul Üyeleri 
Durmuş Yılmaz (Başkan), Erdem Başçı, Burhan Göklemez, Turalay Kenç, M. İbrahim Turhan 
Abdullah Yavaş, Mehmet Yörükoğlu. 
 
Para Politikası Kurulu (Kurul), politika faizi olan bir hafta vadeli repo ihale faiz oranı ile 
Bankamız bünyesindeki Bankalararası Para Piyasası ve İstanbul Menkul Kıymetler Borsası 
Repo–Ters Repo Pazarı’nda uygulanmakta olan gecelik faiz oranlarının aşağıdaki gibi sabit 
tutulmasına karar vermiştir: 
a) 
Politika faizi olan bir hafta vadeli repo ihale faiz oranı yüzde 7, 
b) 
Gecelik faiz oranları: Merkez Bankası borçlanma faiz oranı yüzde 6,50, borç 
verme faiz oranı yüzde 9, 
c) 
Geç Likidite Penceresi Faiz Oranları: Geç Likidite Penceresi uygulaması 
çerçevesinde, Bankalararası Para Piyasası’nda saat 16.00–17.00 arası gecelik vadede 
uygulanan Merkez Bankası borçlanma faiz oranı yüzde 2,50, borç verme faiz oranı 
yüzde 12, 
d) 
Açık piyasa işlemleri çerçevesinde piyasa yapıcısı bankalara repo işlemleri yoluyla 
gecelik ve bir haftalık vadelerde tanınan borçlanma imkanı faiz oranı yüzde 8. 
 
Son dönemde açıklanan veriler iktisadi faaliyetteki toparlanmanın devam ettiğini 
göstermektedir. İç talep göreli olarak istikrarlı bir artış sergilerken dış talebe ilişkin belirsizlikler 
giderek artmaktadır. Bu çerçevede, imalat sanayinde kapasite kullanımının kriz öncesi 
seviyelere ulaşmasının zaman alacağı tahmin edilmektedir. İstihdam koşullarındaki iyileşme 
devam etmekle beraber işsizlik oranları halen yüksek seviyelerde bulunmaktadır. 
Kurul, temel (çekirdek) enflasyon göstergelerinin yıl sonu hedefinin altında ve orta vadeli 
hedeflerle uyumlu seyretmeye devam edeceğini belirtmiştir. Ayrıca, işlenmemiş gıda 
fiyatlarındaki  düşüşün ve emtia fiyatlarındaki gevşemenin etkisiyle enflasyonun Nisan 
Enflasyon Raporu’nda öngörülenden daha olumlu bir görünüm arz ettiğine ve bu durumun 
enflasyon beklentilerini de olumlu yönde etkilediğine dikkat çekilmiştir. 
Bu gelişmeler doğrultusunda Kurul, politika faiz oranlarının bir süre daha mevcut 
düzeylerde tutulması ve uzun süre düşük düzeylerde seyretmesi gerekebileceğini teyid 
etmiştir.  
Enflasyon görünümüne ilişkin açıklanacak her türlü yeni verinin ve haberin, Kurul’un 
geleceğe yönelik duruşunu değiştirmesine neden olabileceği önemle vurgulanmalıdır. 
Para Politikası Kurulu Toplantı Özeti sekiz iş günü içinde yayımlanacaktır. 
"
2010,2010_7.pdf,"Sayı: 2010 – 36 
15 Temmuz 2010 
PARA POLĐTĐKASI KURULU KARARI 
Toplantı Tarihi: 15 Temmuz 2010 
 
Toplantıya Katılan Kurul Üyeleri 
Durmuş Yılmaz (Başkan), Erdem Başçı, Burhan Göklemez, Turalay Kenç, M. Đbrahim Turhan 
Abdullah Yavaş, Mehmet Yörükoğlu. 
 
Para Politikası Kurulu (Kurul), politika faizi olan bir hafta vadeli repo ihale faiz oranı ile 
Bankamız bünyesindeki Bankalararası Para Piyasası ve Đstanbul Menkul Kıymetler Borsası 
Repo–Ters Repo Pazarı’nda uygulanmakta olan gecelik faiz oranlarının aşağıdaki gibi sabit 
tutulmasına karar vermiştir: 
a) 
Politika faizi olan bir hafta vadeli repo ihale faiz oranı yüzde 7, 
b) 
Gecelik faiz oranları: Merkez Bankası borçlanma faiz oranı yüzde 6,50, borç 
verme faiz oranı yüzde 9, 
c) 
Geç Likidite Penceresi Faiz Oranları: Geç Likidite Penceresi uygulaması 
çerçevesinde, Bankalararası Para Piyasası’nda saat 16.00–17.00 arası gecelik vadede 
uygulanan Merkez Bankası borçlanma faiz oranı yüzde 2,50, borç verme faiz oranı 
yüzde 12, 
d) 
Açık piyasa işlemleri çerçevesinde piyasa yapıcısı bankalara repo işlemleri yoluyla 
gecelik ve bir haftalık vadelerde tanınan borçlanma imkanı faiz oranı yüzde 8. 
 
Son dönemde açıklanan veriler iktisadi faaliyetteki toparlanmanın devam ettiğini 
göstermektedir. Đç talep göreli olarak istikrarlı bir artış sergilerken dış talep göstergeleri kısmi 
bir yavaşlamaya işaret etmektedir. Bu çerçevede, imalat sanayinde kapasite kullanımının kriz 
öncesi seviyelere ulaşmasının zaman alacağı tahmin edilmektedir. Đstihdam koşullarındaki 
iyileşme devam etmekle beraber işsizlik oranları halen yüksek seviyelerde bulunmaktadır. 
Bunun yanı sıra, küresel ekonomiye ilişkin riskler önemini korumaktadır. 
Kurul, temel (çekirdek) enflasyon göstergelerinin orta vadeli hedeflerle uyumlu seyrini 
sürdürdüğüne dikkat çekmiş, işlenmemiş gıda fiyatlarındaki düşüşün ve emtia fiyatlarındaki 
gevşemenin de katkısıyla enflasyonun Nisan Enflasyon Raporu’nda öngörülenden daha olumlu 
bir görünüm arz ettiğini belirtmiştir. 
Bu gelişmeler doğrultusunda Kurul, politika faiz oranlarının bir süre daha mevcut 
düzeylerde tutulması ve uzun süre düşük düzeylerde seyretmesi gerekebileceğini teyid 
etmiştir.  
Enflasyon görünümüne ilişkin açıklanacak her türlü yeni verinin ve haberin, Kurul’un 
geleceğe yönelik duruşunu değiştirmesine neden olabileceği önemle vurgulanmalıdır. 
Para Politikası Kurulu Toplantı Özeti sekiz iş günü içinde yayımlanacaktır. 
"
2010,2010_8.pdf,"Sayı: 2010 – 45 
19 Ağustos 2010 
 
PARA POLĐTĐKASI KURULU KARARI 
Toplantı Tarihi: 19 Ağustos 2010 
 
Toplantıya Katılan Kurul Üyeleri 
Durmuş Yılmaz (Başkan), Erdem Başçı, Burhan Göklemez, Turalay Kenç, M. Đbrahim Turhan 
Abdullah Yavaş, Mehmet Yörükoğlu. 
 
Para Politikası Kurulu (Kurul), politika faizi olan bir hafta vadeli repo ihale faiz oranı ile 
Bankamız bünyesindeki Bankalararası Para Piyasası ve Đstanbul Menkul Kıymetler Borsası 
Repo–Ters Repo Pazarı’nda uygulanmakta olan gecelik faiz oranlarının aşağıdaki gibi sabit 
tutulmasına karar vermiştir: 
a) 
Politika faizi olan bir hafta vadeli repo ihale faiz oranı yüzde 7, 
b) 
Gecelik faiz oranları: Merkez Bankası borçlanma faiz oranı yüzde 6,50, borç 
verme faiz oranı yüzde 9, 
c) 
Geç Likidite Penceresi Faiz Oranları: Geç Likidite Penceresi uygulaması 
çerçevesinde, Bankalararası Para Piyasası’nda saat 16.00–17.00 arası gecelik vadede 
uygulanan Merkez Bankası borçlanma faiz oranı yüzde 2,50, borç verme faiz oranı 
yüzde 12, 
d) 
Açık piyasa işlemleri çerçevesinde piyasa yapıcısı bankalara repo işlemleri yoluyla 
gecelik ve bir haftalık vadelerde tanınan borçlanma imkanı faiz oranı yüzde 8. 
 
Son dönemde açıklanan veriler Temmuz Enflasyon Raporu’nda ortaya koyulan 
görünümle uyumlu bir seyir izlemektedir. Dış talep göstergeleri kısmi bir yavaşlamaya işaret 
ederken iç talep göreli olarak istikrarlı bir görünüm sergilemektedir. Bu çerçevede, imalat 
sanayinde kapasite kullanımının kriz öncesi seviyelere ulaşmasının zaman alacağı tahmin 
edilmektedir. Đstihdam koşullarındaki iyileşme devam etmekle beraber işsizlik oranları halen 
yüksek seviyelerde bulunmaktadır. Bunun yanı sıra, küresel ekonomiye ilişkin riskler önemini 
korumaktadır. 
Kurul, enflasyonun kısa vadede geçici bir artış gösterdikten sonra yılın son çeyreğinden 
itibaren tekrar düşüş eğilimine gireceği öngörüsünü yinelemiştir. Temel (çekirdek) enflasyon 
göstergelerinin ise orta vadeli hedeflerle uyumlu seyrini sürdüreceği tahmin edilmektedir.  
Bu gelişmeler doğrultusunda Kurul, politika faiz oranlarının bir süre daha mevcut 
düzeylerde tutulması ve uzun süre düşük düzeylerde seyretmesi gerektiği yönündeki görüşünü 
teyid etmiştir.  
Enflasyon görünümüne ilişkin açıklanacak her türlü yeni verinin ve haberin, Kurul’un 
geleceğe yönelik duruşunu değiştirmesine neden olabileceği önemle vurgulanmalıdır. 
Para Politikası Kurulu Toplantı Özeti sekiz iş günü içinde yayımlanacaktır. 
"
